movieId,userId,name,rating,timestamp
36,198,Rachel Williams,5.0,1068823117
1449,198,Rachel Williams,3.0,1068822980
1732,198,Rachel Williams,4.5,1068822671
1289,198,Rachel Williams,5.0,1068822699
1405,198,Rachel Williams,3.0,1068822233
1266,198,Rachel Williams,3.5,1068823099
1273,198,Rachel Williams,2.0,1068822696
1254,198,Rachel Williams,4.0,1068823358
1259,198,Rachel Williams,5.0,1068823096
1250,198,Rachel Williams,5.0,1068823038
1252,198,Rachel Williams,5.0,1068822843
1223,198,Rachel Williams,5.0,1068822853
1244,198,Rachel Williams,5.0,1068822243
1221,198,Rachel Williams,5.0,1068822896
4967,198,Rachel Williams,1.5,1068823188
4973,198,Rachel Williams,4.5,1068822798
5446,198,Rachel Williams,4.0,1068822788
5669,198,Rachel Williams,4.5,1068822766
4306,198,Rachel Williams,4.0,1068822156
4641,198,Rachel Williams,1.5,1068823056
4772,198,Rachel Williams,2.5,1068823126
4886,198,Rachel Williams,4.5,1068823236
5952,198,Rachel Williams,2.0,1068823353
5995,198,Rachel Williams,2.0,1068823183
6296,198,Rachel Williams,3.0,1068822990
5792,198,Rachel Williams,1.0,1068822709
5812,198,Rachel Williams,3.0,1068823111
5876,198,Rachel Williams,5.0,1068822832
5902,198,Rachel Williams,5.0,1068822875
3811,198,Rachel Williams,5.0,1068823057
3543,198,Rachel Williams,4.5,1068823063
3481,198,Rachel Williams,4.5,1068822123
3470,198,Rachel Williams,4.5,1068822689
3359,198,Rachel Williams,4.5,1068822900
3267,198,Rachel Williams,3.5,1068822701
3246,198,Rachel Williams,3.5,1068823036
3210,198,Rachel Williams,5.0,1068822692
4226,198,Rachel Williams,4.0,1068822760
4034,198,Rachel Williams,4.5,1068822841
4027,198,Rachel Williams,4.5,1068823071
4022,198,Rachel Williams,3.0,1068822149
3996,198,Rachel Williams,3.5,1068822933
3983,198,Rachel Williams,4.0,1068822774
3925,198,Rachel Williams,2.0,1068822719
3911,198,Rachel Williams,3.0,1068823004
2770,198,Rachel Williams,2.5,1068822148
2858,198,Rachel Williams,5.0,1068822860
2599,198,Rachel Williams,5.0,1068822958
2692,198,Rachel Williams,4.0,1068823224
2064,198,Rachel Williams,5.0,1068822263
2108,198,Rachel Williams,5.0,1068822240
1747,198,Rachel Williams,2.0,1068822200
1900,198,Rachel Williams,2.5,1068822968
3176,198,Rachel Williams,1.5,1068822131
3198,198,Rachel Williams,5.0,1068823120
3147,198,Rachel Williams,3.5,1068822174
3160,198,Rachel Williams,5.0,1068823138
2997,198,Rachel Williams,5.0,1068822844
3006,198,Rachel Williams,3.0,1068823218
2966,198,Rachel Williams,2.5,1068823216
2973,198,Rachel Williams,0.5,1068822629
1208,198,Rachel Williams,5.0,1068822929
1204,198,Rachel Williams,4.0,1068822127
1222,198,Rachel Williams,5.0,1068823085
1036,199,Elizabeth Powell,4.5,1214655205
924,199,Elizabeth Powell,3.5,1214653527
858,199,Elizabeth Powell,3.0,1214912828
780,199,Elizabeth Powell,3.5,1214914176
778,199,Elizabeth Powell,4.0,1309732550
741,199,Elizabeth Powell,5.0,1214668931
673,199,Elizabeth Powell,3.5,1214914642
608,199,Elizabeth Powell,3.5,1398939437
1210,199,Elizabeth Powell,5.0,1240236362
1200,199,Elizabeth Powell,5.0,1240236332
1198,199,Elizabeth Powell,3.5,1214912760
1196,199,Elizabeth Powell,5.0,1214669103
1165,199,Elizabeth Powell,1.5,1214653422
1136,199,Elizabeth Powell,5.0,1214912843
1127,199,Elizabeth Powell,4.0,1214915966
1080,199,Elizabeth Powell,5.0,1214913125
380,199,Elizabeth Powell,3.5,1219674129
405,199,Elizabeth Powell,3.5,1214914983
319,199,Elizabeth Powell,3.5,1344870428
356,199,Elizabeth Powell,4.5,1219674099
316,199,Elizabeth Powell,4.0,1214914498
318,199,Elizabeth Powell,4.5,1246110774
293,199,Elizabeth Powell,4.5,1214912822
296,199,Elizabeth Powell,5.0,1214654105
592,199,Elizabeth Powell,4.0,1214669072
593,199,Elizabeth Powell,4.5,1214912989
546,199,Elizabeth Powell,0.5,1214653017
589,199,Elizabeth Powell,5.0,1240236360
527,199,Elizabeth Powell,4.5,1403615210
541,199,Elizabeth Powell,4.0,1399348452
457,199,Elizabeth Powell,4.0,1219674110
480,199,Elizabeth Powell,3.5,1214913846
1625,199,Elizabeth Powell,4.0,1309386792
1617,199,Elizabeth Powell,5.0,1399348898
1682,199,Elizabeth Powell,4.0,1309387364
1676,199,Elizabeth Powell,4.0,1214914656
1587,199,Elizabeth Powell,4.0,1214652969
1584,199,Elizabeth Powell,3.5,1214916040
1616,199,Elizabeth Powell,2.5,1214653125
1590,199,Elizabeth Powell,4.5,1214913804
1882,199,Elizabeth Powell,3.0,1214915000
1748,199,Elizabeth Powell,4.0,1215030826
1982,199,Elizabeth Powell,3.0,1214652997
1917,199,Elizabeth Powell,3.0,1214914523
1704,199,Elizabeth Powell,4.5,1309733045
1690,199,Elizabeth Powell,2.5,1214914513
1732,199,Elizabeth Powell,3.5,1232588864
1722,199,Elizabeth Powell,3.0,1214652862
1246,199,Elizabeth Powell,4.0,1398939304
1252,199,Elizabeth Powell,4.0,1399560401
1261,199,Elizabeth Powell,3.5,1214654850
1265,199,Elizabeth Powell,4.0,1309387643
1213,199,Elizabeth Powell,3.5,1214912898
1214,199,Elizabeth Powell,5.0,1240236331
1215,199,Elizabeth Powell,4.5,1214652837
1240,199,Elizabeth Powell,4.0,1214669116
1416,199,Elizabeth Powell,1.0,1214653024
1527,199,Elizabeth Powell,4.0,1214669213
1544,199,Elizabeth Powell,3.0,1214914617
1580,199,Elizabeth Powell,4.0,1214914160
1270,199,Elizabeth Powell,4.5,1214669158
1274,199,Elizabeth Powell,3.0,1214668969
1320,199,Elizabeth Powell,4.5,1214914556
1356,199,Elizabeth Powell,3.0,1399348624
2701,199,Elizabeth Powell,2.5,1214652894
2664,199,Elizabeth Powell,4.5,1398939259
2628,199,Elizabeth Powell,3.5,1214914653
2579,199,Elizabeth Powell,3.5,1232588784
2913,199,Elizabeth Powell,3.0,1214914182
2858,199,Elizabeth Powell,4.0,1214913104
2788,199,Elizabeth Powell,4.5,1219266091
2716,199,Elizabeth Powell,3.5,1242920789
3147,199,Elizabeth Powell,4.5,1309733787
2985,199,Elizabeth Powell,4.0,1214916772
2959,199,Elizabeth Powell,5.0,1214654080
2916,199,Elizabeth Powell,4.0,1214914154
3499,199,Elizabeth Powell,4.0,1302678956
3448,199,Elizabeth Powell,4.0,1398939283
3355,199,Elizabeth Powell,4.5,1244708825
3300,199,Elizabeth Powell,4.0,1242942801
2019,199,Elizabeth Powell,4.0,1214912802
2021,199,Elizabeth Powell,4.0,1214916702
2011,199,Elizabeth Powell,4.0,1214916735
2012,199,Elizabeth Powell,4.0,1214914528
2232,199,Elizabeth Powell,3.5,1214914147
2288,199,Elizabeth Powell,5.0,1240236366
2028,199,Elizabeth Powell,4.0,1309733329
2231,199,Elizabeth Powell,4.0,1309919881
2410,199,Elizabeth Powell,4.0,1214653058
2411,199,Elizabeth Powell,3.5,1214653082
2329,199,Elizabeth Powell,3.0,1246110925
2336,199,Elizabeth Powell,4.0,1403615672
2542,199,Elizabeth Powell,4.0,1309697035
2571,199,Elizabeth Powell,5.0,1240236348
2455,199,Elizabeth Powell,4.0,1214916746
2467,199,Elizabeth Powell,4.0,1214654860
4735,199,Elizabeth Powell,2.5,1244632077
4720,199,Elizabeth Powell,3.5,1399348891
4887,199,Elizabeth Powell,3.0,1244632053
4878,199,Elizabeth Powell,3.0,1242921062
4993,199,Elizabeth Powell,4.0,1309696113
4963,199,Elizabeth Powell,4.0,1310145490
5046,199,Elizabeth Powell,3.5,1244632046
4995,199,Elizabeth Powell,4.0,1309744312
5171,199,Elizabeth Powell,3.0,1244632038
5146,199,Elizabeth Powell,4.0,1228445241
5349,199,Elizabeth Powell,1.5,1242925353
5219,199,Elizabeth Powell,3.5,1244632033
5418,199,Elizabeth Powell,4.0,1246111634
5378,199,Elizabeth Powell,4.5,1244632021
5502,199,Elizabeth Powell,4.0,1398939359
5445,199,Elizabeth Powell,3.5,1214916646
3527,199,Elizabeth Powell,4.0,1214668996
3576,199,Elizabeth Powell,3.0,1242920809
3578,199,Elizabeth Powell,4.0,1228445210
3581,199,Elizabeth Powell,3.0,1228445275
3697,199,Elizabeth Powell,4.0,1214914625
3793,199,Elizabeth Powell,2.5,1214916659
3948,199,Elizabeth Powell,4.0,1317304364
3984,199,Elizabeth Powell,3.0,1214653145
3986,199,Elizabeth Powell,2.5,1214653104
4011,199,Elizabeth Powell,4.0,1252258691
4105,199,Elizabeth Powell,3.5,1214654864
4161,199,Elizabeth Powell,3.0,1214653162
4226,199,Elizabeth Powell,5.0,1246111303
4370,199,Elizabeth Powell,3.5,1244632094
4533,199,Elizabeth Powell,4.0,1214916673
4553,199,Elizabeth Powell,3.5,1242920817
7458,199,Elizabeth Powell,4.0,1252274571
7649,199,Elizabeth Powell,2.5,1214654811
7387,199,Elizabeth Powell,3.5,1309732737
7438,199,Elizabeth Powell,3.5,1215033850
7282,199,Elizabeth Powell,0.5,1214653717
7360,199,Elizabeth Powell,3.5,1230436803
7153,199,Elizabeth Powell,3.5,1309720217
7254,199,Elizabeth Powell,4.0,1214669181
7048,199,Elizabeth Powell,4.0,1317209176
7099,199,Elizabeth Powell,2.5,1214654894
6996,199,Elizabeth Powell,3.0,1399348760
7001,199,Elizabeth Powell,4.0,1304732372
6874,199,Elizabeth Powell,3.5,1215032354
6934,199,Elizabeth Powell,4.0,1244319695
6826,199,Elizabeth Powell,1.0,1214653280
6870,199,Elizabeth Powell,3.5,1228344928
6807,199,Elizabeth Powell,4.5,1214654854
6731,199,Elizabeth Powell,3.0,1242755992
6537,199,Elizabeth Powell,3.5,1244319714
6502,199,Elizabeth Powell,3.0,1214669044
6378,199,Elizabeth Powell,3.5,1214654560
6365,199,Elizabeth Powell,4.0,1244319731
6350,199,Elizabeth Powell,2.5,1214654885
6333,199,Elizabeth Powell,3.0,1214669163
6283,199,Elizabeth Powell,4.0,1214654479
6281,199,Elizabeth Powell,4.0,1214957551
6188,199,Elizabeth Powell,4.0,1317304347
6104,199,Elizabeth Powell,4.5,1214654839
5995,199,Elizabeth Powell,3.5,1214913137
5954,199,Elizabeth Powell,3.5,1252359427
5952,199,Elizabeth Powell,3.0,1214912934
5903,199,Elizabeth Powell,3.5,1214654473
31410,199,Elizabeth Powell,4.0,1214912887
32587,199,Elizabeth Powell,4.0,1214654743
32825,199,Elizabeth Powell,4.0,1242518308
33493,199,Elizabeth Powell,5.0,1214916719
27728,199,Elizabeth Powell,4.5,1214915208
27773,199,Elizabeth Powell,4.0,1399349225
27831,199,Elizabeth Powell,4.0,1229897877
27922,199,Elizabeth Powell,4.0,1309696936
26614,199,Elizabeth Powell,4.0,1309732989
27005,199,Elizabeth Powell,3.5,1214912837
27410,199,Elizabeth Powell,4.0,1219636901
27660,199,Elizabeth Powell,3.5,1214669042
8950,199,Elizabeth Powell,3.5,1309733825
8957,199,Elizabeth Powell,4.5,1256387967
26554,199,Elizabeth Powell,4.0,1242942657
26603,199,Elizabeth Powell,4.0,1302722568
8810,199,Elizabeth Powell,2.5,1244319357
8790,199,Elizabeth Powell,3.0,1219265793
8874,199,Elizabeth Powell,4.0,1214913198
8861,199,Elizabeth Powell,1.5,1244319344
8644,199,Elizabeth Powell,2.5,1242925364
8641,199,Elizabeth Powell,4.0,1317044850
8665,199,Elizabeth Powell,4.0,1309734946
8654,199,Elizabeth Powell,2.0,1214654443
8403,199,Elizabeth Powell,2.0,1214654439
8371,199,Elizabeth Powell,3.0,1242943352
8636,199,Elizabeth Powell,1.5,1242925370
8581,199,Elizabeth Powell,3.0,1214654799
7841,199,Elizabeth Powell,3.5,1242921088
7810,199,Elizabeth Powell,2.5,1214669134
8225,199,Elizabeth Powell,4.0,1214653488
7842,199,Elizabeth Powell,4.0,1214669187
51662,199,Elizabeth Powell,3.5,1228446268
52281,199,Elizabeth Powell,3.0,1215032108
51255,199,Elizabeth Powell,4.0,1214913086
51357,199,Elizabeth Powell,4.0,1309905793
53000,199,Elizabeth Powell,3.0,1242925393
53129,199,Elizabeth Powell,4.0,1309387250
52328,199,Elizabeth Powell,3.0,1242925102
52606,199,Elizabeth Powell,4.0,1317045047
47610,199,Elizabeth Powell,4.0,1252359464
48516,199,Elizabeth Powell,4.0,1229897584
45722,199,Elizabeth Powell,4.0,1401481169
46976,199,Elizabeth Powell,3.5,1214913769
48877,199,Elizabeth Powell,4.0,1256387898
49272,199,Elizabeth Powell,4.5,1228344908
48774,199,Elizabeth Powell,3.5,1228344915
48780,199,Elizabeth Powell,4.0,1214654141
44191,199,Elizabeth Powell,4.5,1214654765
43936,199,Elizabeth Powell,3.5,1214654578
42197,199,Elizabeth Powell,3.5,1219674675
40732,199,Elizabeth Powell,3.0,1304737195
45447,199,Elizabeth Powell,4.0,1399349134
44761,199,Elizabeth Powell,2.5,1230436250
44665,199,Elizabeth Powell,4.0,1214654380
44199,199,Elizabeth Powell,3.0,1228344863
34162,199,Elizabeth Powell,3.5,1317045321
33794,199,Elizabeth Powell,4.0,1214912961
33660,199,Elizabeth Powell,4.0,1246111478
33558,199,Elizabeth Powell,3.0,1229285008
39446,199,Elizabeth Powell,4.0,1256387906
37830,199,Elizabeth Powell,3.5,1214669077
34405,199,Elizabeth Powell,3.0,1242517942
34319,199,Elizabeth Powell,3.5,1214916710
57368,199,Elizabeth Powell,3.5,1242942789
57669,199,Elizabeth Powell,4.0,1215054968
58295,199,Elizabeth Powell,4.0,1229898168
58432,199,Elizabeth Powell,3.0,1256388498
58559,199,Elizabeth Powell,4.5,1219627288
58998,199,Elizabeth Powell,4.0,1227983204
59018,199,Elizabeth Powell,3.0,1214913351
59126,199,Elizabeth Powell,4.5,1238361163
55820,199,Elizabeth Powell,4.0,1214912860
55908,199,Elizabeth Powell,4.5,1214654772
56145,199,Elizabeth Powell,4.0,1214915945
56169,199,Elizabeth Powell,4.0,1214654123
56174,199,Elizabeth Powell,3.5,1214916053
56587,199,Elizabeth Powell,3.5,1214654411
56788,199,Elizabeth Powell,4.0,1309734942
56801,199,Elizabeth Powell,2.5,1244317641
54997,199,Elizabeth Powell,4.0,1239292377
54995,199,Elizabeth Powell,4.0,1214654425
55232,199,Elizabeth Powell,2.5,1244317650
55118,199,Elizabeth Powell,3.5,1309732614
55363,199,Elizabeth Powell,3.0,1252238104
55290,199,Elizabeth Powell,4.0,1228160566
55765,199,Elizabeth Powell,3.5,1214654749
55577,199,Elizabeth Powell,3.5,1256387894
53519,199,Elizabeth Powell,3.0,1230436330
53207,199,Elizabeth Powell,3.5,1245103026
53956,199,Elizabeth Powell,3.5,1269659223
53953,199,Elizabeth Powell,3.5,1228543860
53996,199,Elizabeth Powell,4.0,1214916704
53972,199,Elizabeth Powell,3.0,1400971299
54771,199,Elizabeth Powell,3.0,1244317633
54286,199,Elizabeth Powell,4.0,1246111471
6,199,Elizabeth Powell,4.5,1398939340
111,199,Elizabeth Powell,4.0,1214913146
173,199,Elizabeth Powell,4.0,1214915015
50,199,Elizabeth Powell,4.5,1398939345
110,199,Elizabeth Powell,4.5,1214912749
260,199,Elizabeth Powell,5.0,1240236363
292,199,Elizabeth Powell,4.0,1214914241
180,199,Elizabeth Powell,3.5,1214654817
208,199,Elizabeth Powell,3.5,1214914943
16,199,Elizabeth Powell,4.0,1229897881
23,199,Elizabeth Powell,3.5,1214653088
10,199,Elizabeth Powell,2.5,1214653475
12,199,Elizabeth Powell,4.0,1214653108
44,199,Elizabeth Powell,4.0,1302655511
47,199,Elizabeth Powell,4.5,1252353822
25,199,Elizabeth Powell,4.0,1398939318
32,199,Elizabeth Powell,3.5,1214668938
69122,199,Elizabeth Powell,3.5,1265915315
69278,199,Elizabeth Powell,3.5,1256388120
68791,199,Elizabeth Powell,3.5,1263236080
68932,199,Elizabeth Powell,2.0,1256251949
70286,199,Elizabeth Powell,4.5,1399348657
71135,199,Elizabeth Powell,4.0,1265915319
69526,199,Elizabeth Powell,3.5,1258846542
69844,199,Elizabeth Powell,3.5,1400971273
72129,199,Elizabeth Powell,3.5,1260228448
72998,199,Elizabeth Powell,3.0,1272842839
71156,199,Elizabeth Powell,3.5,1264729899
71535,199,Elizabeth Powell,4.0,1265915303
73268,199,Elizabeth Powell,3.5,1268000977
73321,199,Elizabeth Powell,3.5,1283388975
73017,199,Elizabeth Powell,4.0,1264729743
73211,199,Elizabeth Powell,3.5,1317509465
74532,199,Elizabeth Powell,3.5,1272841758
74458,199,Elizabeth Powell,4.0,1283387896
74452,199,Elizabeth Powell,3.5,1282429810
73929,199,Elizabeth Powell,3.0,1269640369
75813,199,Elizabeth Powell,3.5,1310045044
74948,199,Elizabeth Powell,3.0,1283387901
74685,199,Elizabeth Powell,3.5,1283389030
74545,199,Elizabeth Powell,3.0,1283388485
78034,199,Elizabeth Powell,3.0,1283389041
76251,199,Elizabeth Powell,4.5,1398939824
76210,199,Elizabeth Powell,3.0,1310045181
75985,199,Elizabeth Powell,4.0,1283389066
78544,199,Elizabeth Powell,4.0,1309696118
78218,199,Elizabeth Powell,3.5,1309744461
78209,199,Elizabeth Powell,3.5,1317045882
78160,199,Elizabeth Powell,4.0,1309696123
59315,199,Elizabeth Powell,3.5,1227994813
59369,199,Elizabeth Powell,4.0,1248801337
59590,199,Elizabeth Powell,2.0,1214654359
59810,199,Elizabeth Powell,3.5,1228073545
60040,199,Elizabeth Powell,3.5,1242925340
60069,199,Elizabeth Powell,1.5,1214653266
60684,199,Elizabeth Powell,3.5,1248801345
60756,199,Elizabeth Powell,3.5,1317123305
60943,199,Elizabeth Powell,3.5,1238361169
61132,199,Elizabeth Powell,3.5,1317123283
61248,199,Elizabeth Powell,3.5,1231600156
61323,199,Elizabeth Powell,3.5,1230436294
62792,199,Elizabeth Powell,3.5,1252359503
62849,199,Elizabeth Powell,4.0,1344680308
63062,199,Elizabeth Powell,4.0,1238361176
63436,199,Elizabeth Powell,3.5,1256387874
64957,199,Elizabeth Powell,3.5,1248801342
63481,199,Elizabeth Powell,2.0,1256388597
65682,199,Elizabeth Powell,3.0,1256388477
65133,199,Elizabeth Powell,4.5,1309697099
66509,199,Elizabeth Powell,3.5,1317045887
66090,199,Elizabeth Powell,3.5,1340544965
67867,199,Elizabeth Powell,2.0,1256251907
67665,199,Elizabeth Powell,2.0,1256251935
68157,199,Elizabeth Powell,4.0,1256251610
68135,199,Elizabeth Powell,4.0,1256251670
68194,199,Elizabeth Powell,3.5,1309730663
68159,199,Elizabeth Powell,3.5,1309387306
68237,199,Elizabeth Powell,3.5,1265915291
68205,199,Elizabeth Powell,3.5,1256251926
68358,199,Elizabeth Powell,4.0,1399348745
68319,199,Elizabeth Powell,3.5,1256251923
86290,199,Elizabeth Powell,3.5,1309194324
86332,199,Elizabeth Powell,4.0,1314452648
85774,199,Elizabeth Powell,4.0,1398939569
86142,199,Elizabeth Powell,4.0,1309695240
85412,199,Elizabeth Powell,3.5,1309696063
85414,199,Elizabeth Powell,4.0,1399349502
85025,199,Elizabeth Powell,3.5,1304654795
85131,199,Elizabeth Powell,3.5,1304654784
88163,199,Elizabeth Powell,3.5,1398939852
88405,199,Elizabeth Powell,3.5,1317045456
87485,199,Elizabeth Powell,3.5,1314452550
88140,199,Elizabeth Powell,4.0,1398939836
86377,199,Elizabeth Powell,4.0,1309695097
87232,199,Elizabeth Powell,4.0,1312102255
86345,199,Elizabeth Powell,4.0,1310045211
86347,199,Elizabeth Powell,4.0,1309695102
90405,199,Elizabeth Powell,3.5,1327437822
90345,199,Elizabeth Powell,3.5,1399348480
89753,199,Elizabeth Powell,3.5,1327437812
89745,199,Elizabeth Powell,4.0,1398939868
89492,199,Elizabeth Powell,4.0,1398939754
88812,199,Elizabeth Powell,3.5,1320357301
88785,199,Elizabeth Powell,3.5,1320000267
88744,199,Elizabeth Powell,3.5,1320000245
93443,199,Elizabeth Powell,4.0,1340543473
92420,199,Elizabeth Powell,3.5,1340543440
91658,199,Elizabeth Powell,4.0,1398939859
91653,199,Elizabeth Powell,3.5,1340543463
91630,199,Elizabeth Powell,3.5,1340543452
91542,199,Elizabeth Powell,3.5,1327437817
91529,199,Elizabeth Powell,4.5,1398939838
91500,199,Elizabeth Powell,4.0,1398939873
79592,199,Elizabeth Powell,4.0,1310044593
79695,199,Elizabeth Powell,3.5,1286975960
79796,199,Elizabeth Powell,3.5,1340544998
112112,199,Elizabeth Powell,2.0,1403615167
107141,199,Elizabeth Powell,3.5,1398939855
106916,199,Elizabeth Powell,3.5,1398939907
106696,199,Elizabeth Powell,3.5,1398939846
106489,199,Elizabeth Powell,4.0,1398939883
98154,199,Elizabeth Powell,4.0,1398939943
99114,199,Elizabeth Powell,4.0,1398939602
97921,199,Elizabeth Powell,4.0,1398939843
97938,199,Elizabeth Powell,4.0,1398939828
96610,199,Elizabeth Powell,4.0,1398939944
96829,199,Elizabeth Powell,4.5,1398939574
94959,199,Elizabeth Powell,3.5,1398939563
96079,199,Elizabeth Powell,4.5,1398939832
106441,199,Elizabeth Powell,3.5,1401463668
106487,199,Elizabeth Powell,4.0,1398939878
104913,199,Elizabeth Powell,4.5,1398939609
106100,199,Elizabeth Powell,4.0,1398939752
104841,199,Elizabeth Powell,4.0,1398939891
104879,199,Elizabeth Powell,3.5,1399349123
103235,199,Elizabeth Powell,4.5,1401481231
103253,199,Elizabeth Powell,4.0,1399348642
84395,199,Elizabeth Powell,2.5,1303586336
84601,199,Elizabeth Powell,3.5,1309194343
84187,199,Elizabeth Powell,4.0,1302396566
84374,199,Elizabeth Powell,3.5,1309194419
85020,199,Elizabeth Powell,3.5,1309194365
85022,199,Elizabeth Powell,3.5,1309194439
84615,199,Elizabeth Powell,3.0,1317045017
84954,199,Elizabeth Powell,3.5,1309387767
82461,199,Elizabeth Powell,3.5,1309194348
82854,199,Elizabeth Powell,3.0,1309194435
81932,199,Elizabeth Powell,4.0,1398939823
82459,199,Elizabeth Powell,3.5,1309194331
83506,199,Elizabeth Powell,4.0,1309697063
84152,199,Elizabeth Powell,4.0,1309387130
83134,199,Elizabeth Powell,4.5,1317044938
83349,199,Elizabeth Powell,3.5,1310044279
81229,199,Elizabeth Powell,3.5,1310044387
80906,199,Elizabeth Powell,4.0,1303602834
80489,199,Elizabeth Powell,3.5,1309732970
80463,199,Elizabeth Powell,4.0,1293116475
81845,199,Elizabeth Powell,4.0,1296818758
81788,199,Elizabeth Powell,3.5,1309387345
81562,199,Elizabeth Powell,4.0,1304735612
81535,199,Elizabeth Powell,3.0,1291652381
79134,199,Elizabeth Powell,3.5,1310044703
79132,199,Elizabeth Powell,4.0,1304732271
79057,199,Elizabeth Powell,3.5,1282419759
79006,199,Elizabeth Powell,4.0,1310647351
80363,199,Elizabeth Powell,3.0,1286976021
27821,200,David Malone,3.5,1459700798
27482,200,David Malone,1.0,1438019854
31685,200,David Malone,2.5,1438019979
30812,200,David Malone,2.5,1438021386
33004,200,David Malone,4.5,1437933281
32587,200,David Malone,2.5,1438020017
33679,200,David Malone,3.0,1438019744
33499,200,David Malone,2.5,1438019970
36289,200,David Malone,2.0,1438026597
33836,200,David Malone,3.0,1438019713
36529,200,David Malone,5.0,1437933015
36525,200,David Malone,1.0,1438020362
42015,200,David Malone,3.5,1438019312
40278,200,David Malone,3.5,1438021715
45186,200,David Malone,3.0,1438019808
44022,200,David Malone,3.5,1438019394
8361,200,David Malone,2.5,1438021370
8369,200,David Malone,4.5,1437933114
8376,200,David Malone,2.5,1438021349
8529,200,David Malone,3.5,1438019285
8604,200,David Malone,2.5,1438019943
8622,200,David Malone,1.5,1438020315
8644,200,David Malone,3.5,1437933517
8665,200,David Malone,4.5,1437933321
8874,200,David Malone,4.5,1437933843
8957,200,David Malone,1.0,1438020444
8958,200,David Malone,3.5,1438019161
8961,200,David Malone,3.0,1438021109
8984,200,David Malone,3.0,1438019594
26686,200,David Malone,3.5,1438019333
26999,200,David Malone,2.0,1438020152
27193,200,David Malone,2.0,1438020062
6377,200,David Malone,4.5,1437934861
6373,200,David Malone,4.0,1437934307
6365,200,David Malone,2.0,1438019621
6281,200,David Malone,4.5,1437933101
6550,200,David Malone,2.5,1438019902
6548,200,David Malone,4.5,1437933162
6539,200,David Malone,4.5,1437933467
6378,200,David Malone,4.0,1437934457
7155,200,David Malone,4.0,1457123750
7154,200,David Malone,3.0,1438023475
6934,200,David Malone,1.0,1437933444
6889,200,David Malone,3.5,1438022656
8360,200,David Malone,4.0,1437934839
7361,200,David Malone,3.5,1438019343
7293,200,David Malone,3.0,1438019736
7163,200,David Malone,3.0,1437934203
4995,200,David Malone,4.5,1437933666
5010,200,David Malone,4.0,1437934400
4901,200,David Malone,2.5,1438021417
4963,200,David Malone,4.5,1437933930
5418,200,David Malone,4.5,1437933310
5445,200,David Malone,4.5,1437933525
5218,200,David Malone,4.5,1437933821
5349,200,David Malone,4.0,1437934250
5679,200,David Malone,1.5,1438020284
5809,200,David Malone,1.0,1438024335
5574,200,David Malone,3.5,1438019427
5620,200,David Malone,4.0,1437934184
5989,200,David Malone,4.0,1437934888
6059,200,David Malone,3.5,1438019420
5872,200,David Malone,3.5,1438019509
5956,200,David Malone,2.5,1438021323
79695,200,David Malone,4.0,1438024022
79293,200,David Malone,1.5,1460208561
81847,200,David Malone,4.5,1438022790
81229,200,David Malone,3.5,1438024241
78637,200,David Malone,3.5,1457720880
76093,200,David Malone,3.5,1438020823
79132,200,David Malone,3.5,1438019548
79091,200,David Malone,3.0,1457727550
90647,200,David Malone,1.5,1438020234
90405,200,David Malone,4.0,1437934107
91542,200,David Malone,4.5,1437933877
90746,200,David Malone,4.0,1437934533
86298,200,David Malone,3.5,1438019180
85736,200,David Malone,3.5,1438019406
87975,200,David Malone,3.0,1451143950
87522,200,David Malone,4.5,1437933225
62849,200,David Malone,1.5,1451152938
63082,200,David Malone,3.0,1438021219
63113,200,David Malone,3.5,1438019495
64716,200,David Malone,4.5,1437933496
58803,200,David Malone,4.5,1437933124
59369,200,David Malone,2.5,1438020010
60069,200,David Malone,4.5,1437933860
60074,200,David Malone,2.0,1438020183
69122,200,David Malone,1.0,1438021278
69644,200,David Malone,4.0,1437934321
73017,200,David Malone,4.5,1437933601
74946,200,David Malone,2.0,1438020053
64969,200,David Malone,3.5,1438019382
67923,200,David Malone,3.5,1457720434
68157,200,David Malone,4.5,1438021207
68954,200,David Malone,4.0,1437934055
55247,200,David Malone,4.0,1437934605
54999,200,David Malone,4.0,1437934495
54995,200,David Malone,4.0,1437934544
54286,200,David Malone,4.5,1437933424
54272,200,David Malone,0.5,1438020523
53996,200,David Malone,2.0,1438021378
53322,200,David Malone,4.5,1437933896
53125,200,David Malone,2.0,1438020116
58295,200,David Malone,4.0,1437934027
58103,200,David Malone,1.0,1438020378
58047,200,David Malone,3.5,1451158627
57669,200,David Malone,2.5,1438021457
57528,200,David Malone,1.5,1457720604
57353,200,David Malone,4.0,1437934081
56367,200,David Malone,4.0,1437934848
56174,200,David Malone,4.5,1437933411
46976,200,David Malone,4.0,1437934230
48516,200,David Malone,1.5,1438023151
45732,200,David Malone,1.0,1438020402
46578,200,David Malone,4.0,1437934040
45517,200,David Malone,3.5,1438019470
45720,200,David Malone,3.0,1438019838
45431,200,David Malone,4.5,1437933214
45447,200,David Malone,3.0,1438019273
52281,200,David Malone,3.5,1438021635
53121,200,David Malone,4.0,1437933983
50872,200,David Malone,4.5,1437933614
51084,200,David Malone,1.0,1438020422
49272,200,David Malone,3.0,1438019818
49530,200,David Malone,4.5,1437933298
48774,200,David Malone,3.5,1438019237
48780,200,David Malone,4.5,1437933057
134130,200,David Malone,4.5,1457123787
136592,200,David Malone,1.5,1438020227
